Date,WeightedPrice,Volume,SMA_30,EMA_40,Altcoin_EMA_40,DASH,DOGE,ETC,ETH,LTC,SC,XEM,XMR,XRP,ZEC,Day_of_Week
2014-01-18,811.719082056,9351.556192029999,773.8850627561095,781.8549430711945,22.75982381053147,3.8802051572672527,0.00019098371779997908,1.002187644254237,1.5008981847312117,22.75982381053147,2.0374177152398425e-05,0.0003255997095935084,0.5217624696696831,0.005759793050879112,48.09675945924408,Saturday
2014-01-19,823.0196633879999,15786.073558299999,779.4160796699873,783.8629782085997,22.785757111182633,3.8802051572672527,0.00019098371779997908,1.002187644254237,1.5008981847312117,23.291456473880398,2.0374177152398425e-05,0.0003255997095935084,0.5217624696696831,0.005759793050879112,48.09675945924408,Sunday
2014-01-20,831.9050637124001,12121.542747020001,786.7855256201894,786.2064945746387,22.822691559566938,3.8802051572672527,0.00019098371779997908,1.002187644254237,1.5008981847312117,23.542913303060924,2.0374177152398425e-05,0.0003255997095935084,0.5217624696696831,0.005759793050879112,48.09675945924408,Monday
2014-01-21,824.3359950598,10886.211609330001,793.0197873639605,788.0664702080611,22.27842746331541,3.8802051572672527,0.001846512628933952,1.002187644254237,1.5008981847312117,23.32870866019234,2.0374177152398425e-05,0.0003255997095935084,0.5217624696696831,0.005759793050879112,48.09675945924408,Tuesday
2014-01-22,818.0988749282,11157.353992859998,798.8966738005561,789.5314655602629,21.756408557492225,3.8802051572672527,0.00188162741233486,1.002187644254237,1.5008981847312117,23.15219816046806,2.0374177152398425e-05,0.0003255997095935084,0.5217624696696831,0.005759793050879112,48.09675945924408,Wednesday
2014-01-23,816.853106818,10573.96211177,804.3668622834007,790.8642285484451,21.258986065513394,3.8802051572672527,0.0015520209029542,1.002187644254237,1.5008981847312117,23.116942922949402,2.0374177152398425e-05,0.0003255997095935084,0.5217624696696831,0.005759793050879112,48.09675945924408,Thursday
2014-01-24,794.605575212,27609.89335049,807.159595844145,791.0467332637404,20.78255135554419,3.8802051572672527,0.0019070533805087997,1.002187644254237,1.5008981847312117,22.982241968908887,2.0374177152398425e-05,0.0003255997095935084,0.5217624696696831,0.005759793050879112,48.09675945924408,Friday
2014-01-25,802.4868283098,13491.88803401,809.7967887755383,791.6047866806213,20.314062076997214,3.8802051572672527,0.001436451422674542,1.002187644254237,1.5008981847312117,22.35560583923986,2.0374177152398425e-05,0.0003255997095935084,0.5217624696696831,0.005759793050879112,48.09675945924408,Saturday
2014-01-26,820.2046034086001,17378.26435297,812.9942096131084,792.9998996917421,19.8326227140801,3.8802051572672527,0.00196849104818064,1.002187644254237,1.5008981847312117,20.887141783344628,2.0374177152398425e-05,0.0003255997095935084,0.5217624696696831,0.005759793050879112,48.09675945924408,Sunday
2014-01-27,790.267170684,43066.94698101,815.2858108688084,792.866595837706,19.25303543406234,3.8802051572672527,0.00129603815992176,1.002187644254237,1.5008981847312117,15.900870909272282,2.0374177152398425e-05,0.0003255997095935084,0.5217624696696831,0.005759793050879112,48.09675945924408,Monday
2014-01-28,788.3082040172001,32960.30660385,817.7129205930149,792.6442352610959,18.762942930663407,3.8802051572672527,0.0013007085366283802,1.002187644254237,1.5008981847312117,18.41097752023191,2.0374177152398425e-05,0.0003255997095935084,0.5217624696696831,0.005759793050879112,48.09675945924408,Tuesday
