,Date,Total_BTC,MarketCap,TR_24h,TR_Avg_h,BTC_Sent_24h,BTC_Sent_Avg_h,BTC_Count,Blocks_24h,Blocks_Avg_h,Difficulty,Next_Difficulty,Hashrate_Tera,Hashrate_Peta,MarketID
2134,2019-12-07,16522800,124039964160,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2135,2019-12-08,16522800,124321843128,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2136,2019-12-09,16522800,121186476600,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2137,2019-12-10,16522800,119229681396,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2138,2019-12-11,16522800,119086759176,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2139,2019-12-12,16522800,118772825976,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2140,2019-12-13,16522800,119821693320,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2141,2019-12-14,16522800,116766627600,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2142,2019-12-15,16522800,117561043824,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2143,2019-12-16,16522800,113713048932,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2144,2019-12-17,16522800,109263624120,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2145,2019-12-18,16522800,120509041800,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2146,2019-12-19,16522800,118144629120,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2147,2019-12-20,16522800,118866840708,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2148,2019-12-21,16522800,118095060720,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2149,2019-12-22,16522800,124134144120,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2150,2019-12-23,16522800,120898979880,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2151,2019-12-24,16522800,119838216120,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2152,2019-12-25,16522800,118848500400,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2153,2019-12-26,16522800,118903025640,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2154,2019-12-27,16522800,119753949840,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2155,2019-12-28,16522800,120616440000,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2156,2019-12-29,16522800,122312174964,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2157,2019-12-30,16522800,119230177080,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2158,2019-12-31,16522800,118455257760,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2159,2020-01-01,16522800,118541176320,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2160,2020-01-02,16522800,114762411960,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2161,2020-01-03,16522800,121257524640,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2162,2020-01-04,16522800,121445884560,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2163,2020-01-05,16522800,121391359320,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2164,2020-01-06,16522800,128238407640,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2165,2020-01-07,16522800,140850095652,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2166,2020-01-08,16522800,133030019640,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2167,2020-01-09,16522800,129176902680,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2168,2020-01-10,16522800,135404346000,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2169,2020-01-11,16522800,132567381240,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2170,2020-01-12,16522800,135184262304,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2171,2020-01-13,16522800,133519094520,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2172,2020-01-14,16522800,145588008552,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2173,2020-01-15,16522800,145539431520,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2174,2020-01-16,16522800,144042465840,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2175,2020-01-17,16522800,147023178960,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2176,2020-01-18,16522800,147133881720,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2177,2020-01-19,16522800,143731341516,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2178,2020-01-20,16522800,142618200480,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2179,2020-01-21,16522800,144218764116,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2180,2020-01-22,16522800,143156678532,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2181,2020-01-23,16522800,138495431424,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2182,2020-01-24,16522800,139383531924,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2183,2020-01-25,16522800,137552310000,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2184,2020-01-26,16522800,142037754516,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2185,2020-01-27,16522800,146917433040,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2186,2020-01-28,16522800,154904554560,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2187,2020-01-29,16522800,153496812000,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2188,2020-01-30,16522800,157145707152,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2189,2020-01-31,16522800,154275035880,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2190,2020-02-01,16522800,154977254880,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2191,2020-02-02,16522800,153990843720,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2192,2020-02-03,16522800,154964697552,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2193,2020-02-04,16522800,151338438636,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2194,2020-02-05,16522800,158994278016,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2195,2020-02-06,16522800,161173800564,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2196,2020-02-07,16522800,161984739588,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2197,2020-02-08,16522800,163646768040,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2198,2020-02-09,16522800,167869665264,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2199,2020-02-10,16522800,162782460372,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2200,2020-02-11,16522800,169715592480,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2201,2020-02-12,16522800,171053939280,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2202,2020-02-13,16522800,169214951640,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2203,2020-02-14,16522800,171445529640,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2204,2020-02-15,16522800,163736156388,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2205,2020-02-16,16522800,164004651888,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2206,2020-02-17,16522800,160307510160,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2207,2020-02-18,16522800,168207060840,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2208,2020-02-19,16522800,158655230160,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2209,2020-02-20,16522800,158829710928,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2210,2020-02-21,16522800,160207216764,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2211,2020-02-22,16522800,159775476000,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2212,2020-02-23,16522800,164728846212,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2213,2020-02-24,16522800,159652381140,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2214,2020-02-25,16522800,153789265560,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2215,2020-02-26,16522800,145130657448,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2216,2020-02-27,16522800,145673266200,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2217,2020-02-28,16522800,144161430000,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2218,2020-02-29,16522800,140856870000,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2219,2020-03-01,16522800,140922135060,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2220,2020-03-02,16522800,147376271196,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2221,2020-03-03,16522800,145306460040,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2222,2020-03-04,16522800,145364289840,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2223,2020-03-05,16522800,149792400240,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2224,2020-03-06,16522800,151262929440,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2225,2020-03-07,16522800,146952626604,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2226,2020-03-08,16522800,130111927932,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2227,2020-03-09,16522800,131468615040,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2228,2020-03-10,16522800,131559490440,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2229,2020-03-11,16522800,95803325100,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2230,2020-03-12,16522800,93825380712,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2231,2020-03-13,16522800,87075156000,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2232,2020-03-14,16522800,88406067540,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2233,2020-03-15,16522800,81640807080,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2234,2020-03-16,16522800,90125264880,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2235,2020-03-17,16522800,88560060036,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2236,2020-03-18,16522800,104093640000,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2237,2020-03-19,16522800,101874958416,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2238,2020-03-20,16522800,102011767200,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2239,2020-03-21,16522800,97216024500,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2240,2020-03-22,16522800,106897559160,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2241,2020-03-23,16522800,112189812000,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2242,2020-03-24,16522800,110713004136,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2243,2020-03-25,16522800,110924661204,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2244,2020-03-26,16522800,110247556860,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2245,2020-03-27,16522800,102814775280,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2246,2020-03-28,16522800,97790026572,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2247,2020-03-29,16522800,106902516000,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2248,2020-03-30,16522800,106616671560,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2249,2020-03-31,16522800,108183033000,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2250,2020-04-01,16522800,113275359960,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2251,2020-04-02,16522800,111873235152,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2252,2020-04-03,16522800,113188284804,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2253,2020-04-04,16522800,112300845216,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2254,2020-04-05,16522800,120201717720,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2255,2020-04-06,16522800,118570917360,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2256,2020-04-07,16522800,121773036000,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2257,2020-04-08,16522800,120938469372,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2258,2020-04-09,16522800,113556578016,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2259,2020-04-10,16522800,113832178320,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2260,2020-04-11,16522800,116232115020,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2261,2020-04-12,16522800,113666950320,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2262,2020-04-13,16522800,113776000800,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2263,2020-04-14,16522800,111011736360,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2264,2020-04-15,16522800,118111583520,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2265,2020-04-16,16522800,116623540152,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2266,2020-04-17,16522800,120180238080,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2267,2020-04-18,16522800,118739449920,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2268,2020-04-19,16522800,113799628404,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2269,2020-04-20,16522800,114180809400,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2270,2020-04-21,16522800,117672077040,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2271,2020-04-22,16522800,125056116360,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2272,2020-04-23,16522800,123988743480,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2273,2020-04-24,16522800,124565389200,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2274,2020-04-25,16522800,125865733560,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2275,2020-04-26,16522800,128416853880,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2276,2020-04-27,16522800,128198752920,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2277,2020-04-28,16522800,145154450280,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2278,2020-04-29,16522800,144655461720,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2279,2020-04-30,16522800,146104180824,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2280,2020-05-01,16522800,147465990000,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2281,2020-05-02,16522800,147038049480,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2282,2020-05-03,16522800,146728742664,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2283,2020-05-04,16522800,148443809304,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2284,2020-05-05,16522800,154653408000,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2285,2020-05-06,16522800,163699641000,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2286,2020-05-07,16522800,163332669612,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2287,2020-05-08,16522800,158686623480,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2288,2020-05-09,16522800,145140901584,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2289,2020-05-10,16522800,142109463468,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2290,2020-05-11,16522800,145779012120,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2291,2020-05-12,16522800,154191926196,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2292,2020-05-13,16522800,161184870840,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2293,2020-05-14,16522800,154719499200,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2294,2020-05-15,16522800,155625279096,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2295,2020-05-16,16522800,160072886400,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2296,2020-05-17,16522800,160538829360,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2297,2020-05-18,16522800,161281363992,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2298,2020-05-19,16522800,161871227952,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2299,2020-05-20,16522800,150522708000,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2300,2020-05-21,16522800,151970105280,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2301,2020-05-22,16522800,152465789280,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2302,2020-05-23,16522800,149398166232,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2303,2020-05-24,16522800,146996742480,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2304,2020-05-25,16522800,145970841828,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2305,2020-05-26,16522800,150424727796,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2306,2020-05-27,16522800,156734950344,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2307,2020-05-28,16522800,155790176640,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2308,2020-05-29,16522800,160267690212,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2309,2020-05-30,16522800,156039670920,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2310,2020-05-31,16522800,161153807976,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2311,2020-06-01,16522800,156854244960,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2312,2020-06-02,16522800,158742801000,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2313,2020-06-03,16522800,162415323756,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2314,2020-06-04,16522800,159854785440,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2315,2020-06-05,16522800,159387190200,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2316,2020-06-06,16522800,161133650160,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2317,2020-06-07,16522800,160638131388,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2318,2020-06-08,16522800,161701869252,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2319,2020-06-09,16522800,163646437584,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2320,2020-06-10,16522800,154101546480,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2321,2020-06-11,16522800,156578314200,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2322,2020-06-12,16522800,155808351720,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2323,2020-06-13,16522800,155132569200,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2324,2020-06-14,16522800,155654689680,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2325,2020-06-15,16522800,157297221228,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2326,2020-06-16,16522800,155714171760,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2327,2020-06-17,16522800,154716194640,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2328,2020-06-18,16522800,154187465040,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2329,2020-06-19,16522800,154894971336,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2330,2020-06-20,16522800,154256860800,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2331,2020-06-21,16522800,160001673132,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2332,2020-06-22,16522800,158846233728,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2333,2020-06-23,16522800,153498464280,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2334,2020-06-24,16522800,152835900000,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2335,2020-06-25,16522800,151383545880,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2336,2020-06-26,16522800,148161599880,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2337,2020-06-27,16522800,150305928864,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2338,2020-06-28,16522800,151651876152,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2339,2020-06-29,16522800,150858451296,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2340,2020-06-30,16522800,152587562316,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2341,2020-07-01,16522800,150324434400,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2342,2020-07-02,16522800,150122856240,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2343,2020-07-03,16522800,150832345272,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2344,2020-07-04,16522800,150140700864,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2345,2020-07-05,16522800,153484750356,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2346,2020-07-06,16522800,152032638966,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2347,2020-07-07,16522800,155474392720,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2348,2020-07-08,16522800,152658775584,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2349,2020-07-09,16522800,152441500764,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2350,2020-07-10,16522800,152356738800,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2351,2020-07-11,16522800,153440304024,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2352,2020-07-12,16522800,152748329160,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2353,2020-07-13,16522800,152984935656,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2354,2020-07-14,16522800,152161439304,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2355,2020-07-15,16522800,150964197216,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2356,2020-07-16,16522800,151395937980,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2357,2020-07-17,16522800,151441540908,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2358,2020-07-18,16522800,151716975984,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2359,2020-07-19,16522800,152238011300,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2360,2020-07-20,16522800,155115550716,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2361,2020-07-21,16522800,157382809332,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2362,2020-07-22,16522800,158725452060,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2363,2020-07-23,16522800,157693603200,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2364,2020-07-24,16522800,160486782540,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2365,2020-07-25,16522800,163873460856,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2366,2020-07-26,16522800,185787320040,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2367,2020-07-27,16522800,181259907612,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2368,2020-07-28,16522800,186033509760,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2369,2020-07-29,16522800,184017893388,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2370,2020-07-30,16522800,187130293224,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2371,2020-07-31,16522800,194738877396,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2372,2020-08-01,16522800,183876623448,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2373,2020-08-02,16522800,185319559572,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2374,2020-08-03,16522800,185427783912,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2375,2020-08-04,16522800,192244430280,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2376,2020-08-05,16522800,194608677732,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2377,2020-08-06,16522800,192104812620,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2378,2020-08-07,16522800,193986924768,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2379,2020-08-08,16522800,193308333372,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
2380,2020-08-09,16522800,195112127448,,,,,481823,0,0.0,923233068449,887736944047,6354668.57,80704290.84,14
